Title,Author,Detail URL
Identifikasi penyakit glaukoma menggunakan metode case based reasoning (CBR)  pada rmah sakit mata Bali mandara,ARDI ANGGA PRAMUDYA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5784&keywords=
Perancangan Sistem Informasi Inventarisasi Barang Pada SMPN 3 Mengwi Berbasis Website,Ida Bagus Agung Perdana Putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5775&keywords=
The Essential Guide to User Interface Design : An Introduction to GUI Design Principles and Techniques,Wilbert O. Galitz,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5610&keywords=
Threat Modeling Designing For Security,Adam Shostack,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5606&keywords=
Green IT For Dummies,Carol Baroudi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5605&keywords=
Game Character Creation With Blender And Unity,Chris Totten,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5590&keywords=
Cryptography And Network Security,William Stallings,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5663&keywords=
DYNAMIC WIRELESS SENSOR NETWORKS,SHARIEF M. A. OTEAFY,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5616&keywords=
SMARTCITIES : A SPATIALISED INTELLIGENCE,JHON WILEY,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5621&keywords=
Making Data Visual : A Practical Guide to Using Visualization For Insight,Danyel Fisher,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5589&keywords=
Deep Learning with Python,Franscois Chollet,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5710&keywords=
HANDS-ON MACHINE LEARNING  WITH SCIKIT-LEARN & TEANSORFLOW,AURELIEN GERON,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5622&keywords=
Systems Analysis And Design,Alan Dennis,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5596&keywords=
INTRODUCTION GIS PROGRAMMING AND FUNDAMENTALS WITH PYTHON AND ARCGIS,CHAOWEI YANG,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5624&keywords=
Game and Graphics Programming For iOS And Android With OpenGL ES 2.0,Romain Marucchi-Foino,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5611&keywords=
Evidence-Based Software Engineering And Systematic Reviews,Barbara Ann Kitchenham,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5609&keywords=
BUILDING SMART CITIES : ANALYTICS ICT AND DESIGN THINKING,CAROL L. STIMMEL,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5620&keywords=
MACHINE LEARNING FOR DUMMIES,JOHN PAUL MUELLER,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5618&keywords=
ARTIFICIAL INTELLIGENCE FOR DUMMIES,JOHN PAUL MUELLER,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5619&keywords=
Analisa dan Perancangan SIstem Informasi Dengan Codeigniter dan Laravel,Meilan Anastasia Maharani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5591&keywords=
"Big-Data Analytics For Cloud, IoT and Cognitive Computing",Kai Hwang,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5595&keywords=
Machine Learning : Algorithms and Applications,Mohssen Mohammed,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5608&keywords=
Fundamentals Of Big Data Network Analysis for Research and Industry,Hyunjoung Lee,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5592&keywords=
Analisa sistem jaringan lokal are anetwork(LAN) pada bidang pengkajian dan pengembangan di ninas kehutana propinsi Bali,I Made oka adi dharma,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5756&keywords=
Tahapan masuk anggota POLRI menggunakan adobe premiere pro CS 6 berbasis video,Putu trilila purana yasa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5755&keywords=
Analisa dan Re-Design Sistem Kunjungan Pada Perpustakaaan Sekolah SD Muhammadiyah 2 Denpasar,Fiona Oktafioni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5754&keywords=
Perancangan Sistem Informasi Inspeksi Peralatan Ground Fault Detector Pada PLN Unit Pelaksana Pengatur Distribusi Bali,I Gde Putu Pande Aditya Mahendra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5753&keywords=
Pedoman Kerangka Ilmu Manajemen Proyek PMBOK GUIDE,Hari Gumuruh Soeparto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5746&keywords=
BALI MANDARA ESTAFETA UNTUK GENERASI MUDA MANAJEMEN TRANSFORMASI PEMBANGUNAN BALI,BAMBANG P.S BRODJONEGORO,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5626&keywords=
Sistem informasi pemesanan desain grafis popart pada septianart berbasis web,Rizky Septianto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5719&keywords=
Sistem informasi marketplace untuk pemesanan desain grafis berbasis web,Ngakan Made Dwi Setiawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5720&keywords=
Sistem informasi manajemen keanggotaan PKK menggunakan framework laravel (studi kasus:BR. Peliatan-Kerobokan),NI LUH RUTMAYANTI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5716&keywords=
Perancangan Sistem Dokumen Ijin Kerja K3 PT. PLN UP2D Bali Berbasis Website,I Nyoman Sukra Lestiawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5714&keywords=
"Modul Pembelajaran Berorientasi Objek dengan Bahasa Pemrograman C++, PHP, dan Java",Rosa A. S.,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5713&keywords=
INTRODUCING GEOGRAPHIC INFORMATION SYSTEMS WITH ARCGIS,MICHAEL KENNEDY,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5706&keywords=
I GUSTI NGURAH RAI PAHLAWAN NASIONAL,WAYAN WINDIA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5641&keywords=
Perancangan sistem informasi  taman hutan  raya tahura ngurah rai dinas kehutanan Propinsi Bali,Ariwardi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5698&keywords=
Perancangan Sistem Informasi Perekrutan Tenaga Kerja Ke Perusahaan Kapal Pesiar Norwegian Cruise Line,I Kadek Wirawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5682&keywords=
Sistem informasi penerimaan mahasiswa baru pad sekolah jembatan budaya menggunakan framework bootstrap,Rahmad hidayat putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5666&keywords=
Sistem informasi percetakan pada CV. ryantika jaya berbasis web menggunakan framework laravel 5,I Gede Selamat,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5665&keywords=
Analisa website badan pengembangan sumber daya manusia propinsi Bali menggunakan metode pieces,I Putu sambha adi permana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5651&keywords=
Video Company profile badan penanggulangan bencana daerah kota Denpasar,Joez Matulapelwa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5648&keywords=
BEGINNING PROGRAMMING WITH PYTHON FOR DUMMIES,JHON PAUL MUELLERR,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5625&keywords=
JARINGAN SARAF TIRUAN : SISTEM KECERDASAN TIRUAN DENGAN KEMAMPUAN BELAJAR DAN ADAPTASI,SALAHUDIN MUIS,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5617&keywords=
Analisa dan Perancangan SIstem Informasi Publik Di PPID Pemprov Bali,Firas Fawwaz,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5603&keywords=
PERANCANGAN AGENDA PEGAWAI BERBASIS ANDROID PADA DINAS KEHUTANAN PROVINSI BALI,I MADE WIKA PURATAMA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5602&keywords=
PERANCANGAN AUGMENTED REALITY PENGENALAN MESIN PENGELOLAHAN COKLAT,KADEK RAI BAYU ABDI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5600&keywords=
PERANCANGAN DASHBOARD SISTEM MONITORING PEMINJAMAN DAN PENGEMBALIAN BUKU PADA DINAS PERPUSTAKAAN DAN KEARSIPAN PROVINSI BALI,AGUS PUTU ANDRIA SATRIA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5598&keywords=
Rancang Bangun Jaringan Menggunakan Mikrotik Routerboard PAda PT. Agung Automall Denpasar,Aris Susanto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5597&keywords=
Perancangan Sistem Informasi Penerimaan Mahasiswa Magang Pada PT. Telkomsel Grapari Renon Berbasis Website,I Kadek Andriyan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5588&keywords=
Aplikasi Rental Sepeda Motor Pada Bangkoks Rental Ubud Berbasis Android Menggunakan Kotlin dan Firebase,I Nengah Agus Gunawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5582&keywords=
Aplikasi Pengenalan Jenis Sepeda Berbasis Android,I PUTU ADI DARMAWAN,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5568&keywords=
Aplikasi Sistem Informasi Geografis Pemetaan Jaringan Indihome Pada PT. Telkom Akses Berbasis Android,I Putu Agus Setiawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5565&keywords=
Klasifikasi Kinerja Karyawan PT. BPR Indra Candra Menggunakan Metode C4.5,Ni Nyoman Nopi Suwidhia Antari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5563&keywords=
Sistem Informasi Unit Kegiatan Mahasiswa (UKM) STIKOM Bali Berbasis Web Menggunakan ASP.Net,Helmi Nait,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5559&keywords=
Sistem Komputerisasi E-Procurement Terpadu Pada Lingkungan Pemerintah Daerah Kabupaten Karangasem Berbasis Android Mobile,Edhy Pasek Armawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5558&keywords=
Aplikasi Virtual Reality Media Pembelajaran Pengenalan Hewan Purbakala Berbasis Android,I Agus additya putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5555&keywords=
SISTEM MONITORING DANA HIBAH BERBASIS WEB PADA BAGIAN KESEJAHTERAAN RAKYAT SEKRETARIAT DAERAH KABUPATEN BADUNG,I PUTU AGUS YUDI PURNAMA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5554&keywords=
PERANCANGAN SISTEM INFORMASI ELECTRONIC DATA PROCESSING ( EDP) PADA PROJECT TELKOM INFRA BERBASIS WEB,I PUTU ARI WIRAJAYA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5553&keywords=
ANALISA DAN PERANCANGAN SISTEM INFORMASI STOK SPERPART DEALER NISSAN - DATSUN GATSU DENPASAR BERBASIS WEB,I GEDE EKA WIDIASTARA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5552&keywords=
PERENCANAAN STRATEGI SISTEM INFORMASI INVENTORY PART MENGGUNAKAN METODE ANITA CASIDY ( STURI KASUS DAELER NISSAN - DATSUN GATSU DENPASAR ),YAHYA ARYA FAJAR SETYAWAN,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5551&keywords=
ANALISA SISTEM JARINGAN WIRELESS PADA HOTEL THE SAMAYA BALI,RICO SURI WANDANI,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5550&keywords=
PERANCANGAN SISTEM INFORMASI MAINTANANCE KOMPUTER PADA DINAS KETAHANAN PANGAN KABUPATEN TABANAN,ARDI ANGGA PRAMUDYA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5549&keywords=
PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN BERBASIS WEB ( STUDI KASUS SMAN 3 DENPASAR ),I MADE BAYU SUDARSANA WIGUNA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5548&keywords=
PERANCANGAN SISTEM INFORMASI AKADEMIK SMA NEGERI 3 DENPASAR BERBASIS WEB,I MADE YOGA ISWARA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5546&keywords=
Perancangan ulang logo nusaka advertising,I Gusti bagus harry wardana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5545&keywords=
Analisa sistem jaringan wireless pada rumah sakit ari canti,IGGA Handika Gattysna,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5544&keywords=
Perancangan video paket tour to Nusa Penida pada CV. Wonderful Bali tour,Michael abdul rauf,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5542&keywords=
Perancangan sistem informasi tagihan dan pelunasan piutang di PT. Jatim Watkoraya berbasis web,Ike agustin,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5541&keywords=
Perancangan sistem informasi standarisasi destinasi wisata alam  pada dinas pawisata propinsi Bali berbasis website,I Gusti nyoman wira astina,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5540&keywords=
Website company profile pada laskar event production,Ida bagus satya wira W,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5539&keywords=
Perancangan sistem informasi pendaftaran lomba  pembangunan karakter siswa SMK se propinsi Bali berbasis web,Ni putu kartika dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5538&keywords=
ANALISA SISTEM INFORMASI MICROS DI POTATO HEAD BEACH CLUB BALI,I GEDE ALIT JULIANA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5537&keywords=
Perancangan sistem informasi pengolahan data pegawai di kantor dinas kehutanan propinsi Bali,Rizal alejandro kalumata,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5536&keywords=
PERANCANGAN SISTEM INFORMASI KTPP ( KARTU TANDA PENGENAL PRAMUWISATA ) PADA DINAS PARIWISATA PROVINSI BALI,I NENGAH MAHENDRA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5535&keywords=
Sistem kontrol lampu jarak jauh yang terhubung dengan internet,Anggie rapha sucipto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5534&keywords=
Perancangan aplikasi android untuk menghidupkan komputer menggunakan wake ON LAN,Surya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5533&keywords=
Analisa sistem informasipenggajian pada lembaga penjaminan mutu pendidikan propinsi,I Gede ade pramana putra,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5532&keywords=
MULTIMEDIA PEMBELAJARAN PROSESI PERNIKAHAN ADAT BALI,PUTU AGUS DEDI PRIYANA,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5531&keywords=
Analisa dan optimasijaringan seluler di PT. Indosat Bali NUSRA,Wakhid nur huda,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5530&keywords=
Rancang Bangun Sistem Penyimpanan Data Bukti Penggunaan Hibah Berbasis Website,I Putu Heri Setiawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5526&keywords=
Branding Book Company Profile Dinas Komunikasi Informatika dan Statistik Pemerintah Kota Denpasar,Ayu Putu Ratih Pramudawardani,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5525&keywords=
Pengenalan Video Dokumenter Dinas Komunikasi Informatika dan Statistik Pemerintah Kota Denpasar,Ni Putu Eka Sunia Dewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5524&keywords=
Perancangan Sistem Informasi Manajemen Berita Acara Simoto Badan Pendapatan Daerah/Pasedahan Agung Kabupaten Badung,Ayu Dayatni,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5523&keywords=
Perancangan Sistem Informasi Dinas Kearsipan dan Perpustakaan Provinsi Bali,Gamaliel Prayetno Sefmin,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5521&keywords=
Perancangan Sistem Informasi Cuti Pegawai UPTD BLK Industri dan Pariwisata,Dewa Ayu Dyah Prahita,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5522&keywords=
Perancangan Sistem Informasi Surat Menyurat Online Pada Diskominfos Provinsi Bali Berbasis Web,David Kurniawan,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5520&keywords=
Perancangan Aplikasi Virtual Tour Pada Ruangan DCM (denpasar Cyber Monitor) Dinas KOMINFO Kota Denpasar,I Dewa Made Widya Bayu Pramana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5519&keywords=
Perancangan Sistem Informasi Monitoring Pengisian Uang Mesin ATM Pada PT Alpha Ems Berbasis Web,Dadang Yusuf Widhianto,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5518&keywords=
Analisa dan Perancangan Sistem Informasi Absensi Karyawan PT Telkom Akses Denpasar,Ni Made Sutrisnadewi,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5516&keywords=
Implementasi Sistem In-Store Promotion Berbasis Web Pada Kantor Level 21 Mall,Adhitya Dhika Prawira Al Habsy,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5515&keywords=
Perancangan Company Profile CV. Galaxy Mulia Pratama Berbasis Website,Muhammad Ferrizal Zulkarnain,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5514&keywords=
Analisa dan Perancangan Sistem Informasi Pencatatan Agenda Kegiatan Berbasis Web Pada Kantor Wilayah Kementerian Agama Provinsi Bali,I Putu Alvin Sanudharma,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5513&keywords=
Perancangan Sistem Penghubung Jasa Videografi dan Fotografi Antara Client dan Creator Berbasis Web,Aditiya Kukuh Prayoga,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5512&keywords=
Perancangan Sistem Informasi Pendataan Konservasi Alam Pada Dinas Kehutanan Provinsi Bali,I Gusti Ngurah Rai Widodo,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5511&keywords=
Perancangan Sistem Informasi Absensi Mahasiswa Magang UPTD Tahura Ngurah Rai Dinas Kehutanan Provinsi Bali,I Wayan Ananda Arimbawa,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5510&keywords=
Perancangan Sistem Informasi Absensi Pegawai Lapangan Pada UPTD Balai Hyperkes dan Keselamatan Kerja Provinsi Bali Berbasis Android,Rizal Septiansyah,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5509&keywords=
Perancangan Sistem Informasi Kinerja Perpajakan Badan Pendapatan Daerah/Pasedahan Agung Kabupaten Badung,I Gusti Ngurah Bagus Putrajaya,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5508&keywords=
Analisis dan Perancangan Sistem Informasi Penjualan Online Melalui Website PT. Sinar Sumber Makmur,Ni Putu Rahayu Widasari,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5507&keywords=
Perancangan Sistem Informasi Perhitungan Penyusutan Aset Di Bali Chaya Hotel Berbasis Web,Juliana,https://library.stikom-bali.ac.id/index.php?p=show_detail&id=5506&keywords=
